 0.000  -0.082776 0.000000 -0.082776 -0.000000 0.286738 0.000000 0.000201
 0.001  -0.082776 0.000001 -0.082776 -0.000000 0.773730 0.000000 0.000542
 0.002  -0.082776 0.000002 -0.082776 -0.000000 1.455406 0.000000 0.001019
 0.003  -0.082776 0.000004 -0.082776 -0.000000 2.275160 0.000000 0.001592
 0.004  -0.082776 0.000007 -0.082776 -0.000000 3.187348 0.000000 0.002231
 0.005  -0.082776 0.000010 -0.082776 -0.000000 4.160149 0.000000 0.002912
 0.006  -0.082776 0.000014 -0.082776 -0.000000 5.172987 0.000000 0.003621
 0.007  -0.082776 0.000018 -0.082776 -0.000000 6.213150 0.000000 0.004349
 0.008  -0.082776 0.000023 -0.082776 -0.000000 7.273025 0.000000 0.005090
 0.009  -0.082776 0.000028 -0.082776 -0.000000 8.348153 0.000000 0.005843
 0.010  -0.082776 0.000034 -0.082776 -0.000000 9.435963 0.000000 0.006604
 0.011  -0.082776 0.000041 -0.082776 -0.000000 10.534992 0.000000 0.007373
 0.012  -0.082776 0.000048 -0.082776 -0.000000 11.644415 0.000000 0.008150
 0.013  -0.082776 0.000056 -0.082776 -0.000000 12.763766 0.000000 0.008933
 0.014  -0.082775 0.000065 -0.082776 -0.000000 13.892787 0.000000 0.009724
 0.015  -0.082775 0.000074 -0.082776 -0.000000 15.031331 0.000000 0.010520
 0.016  -0.082775 0.000083 -0.082776 -0.000000 16.179312 0.000000 0.011324
 0.017  -0.082775 0.000094 -0.082776 -0.000000 17.336683 0.000000 0.012134
 0.018  -0.082775 0.000104 -0.082776 -0.000000 18.503410 0.000000 0.012950
 0.019  -0.082775 0.000116 -0.082776 -0.000000 19.679478 0.000000 0.013774
 0.020  -0.082775 0.000128 -0.082776 -0.000000 20.864866 0.000000 0.014603
 0.021  -0.082775 0.000141 -0.082776 -0.000000 22.059565 0.000000 0.015439
 0.022  -0.082774 0.000154 -0.082776 -0.000000 23.263563 0.000000 0.016282
 0.023  -0.082774 0.000168 -0.082776 -0.000000 24.476854 0.000000 0.017131
 0.024  -0.082774 0.000182 -0.082776 -0.000000 25.699425 0.000000 0.017987
 0.025  -0.082774 0.000197 -0.082776 -0.000000 26.931269 0.000000 0.018849
 0.026  -0.082774 0.000212 -0.082776 -0.000000 28.172375 0.000000 0.019718
 0.027  -0.082773 0.000228 -0.082776 -0.000000 29.422737 0.000000 0.020593
 0.028  -0.082773 0.000245 -0.082776 -0.000000 30.682344 0.000000 0.021474
 0.029  -0.082773 0.000262 -0.082776 -0.000000 31.951189 0.000000 0.022363
 0.030  -0.082773 0.000280 -0.082776 -0.000000 33.229259 0.000000 0.023257
 0.031  -0.082772 0.000298 -0.082776 -0.000000 34.516552 0.000000 0.024158
 0.032  -0.082772 0.000317 -0.082776 -0.000000 35.813053 0.000000 0.025065
 0.033  -0.082772 0.000337 -0.082776 -0.000000 37.118755 0.000000 0.025979
 0.034  -0.082771 0.000357 -0.082776 -0.000000 38.433647 0.000000 0.026900
 0.035  -0.082771 0.000377 -0.082776 -0.000000 39.757725 0.000000 0.027826
 0.036  -0.082770 0.000398 -0.082776 -0.000000 41.090977 0.000000 0.028759
 0.037  -0.082770 0.000420 -0.082776 -0.000000 42.433392 0.000000 0.029699
 0.038  -0.082769 0.000442 -0.082776 -0.000000 43.784962 0.000000 0.030645
 0.039  -0.082769 0.000465 -0.082776 -0.000000 45.145676 0.000000 0.031597
 0.040  -0.082768 0.000488 -0.082776 -0.000000 46.515530 0.000000 0.032556
 0.041  -0.082768 0.000512 -0.082776 -0.000000 47.894508 0.000000 0.033521
 0.042  -0.082767 0.000537 -0.082776 -0.000000 49.282608 0.000000 0.034493
 0.043  -0.082767 0.000562 -0.082776 -0.000000 50.679817 0.000000 0.035471
 0.044  -0.082766 0.000587 -0.082776 -0.000000 52.086121 0.000000 0.036455
 0.045  -0.082766 0.000613 -0.082776 -0.000000 53.501518 0.000000 0.037446
 0.046  -0.082765 0.000640 -0.082776 -0.000000 54.925991 0.000000 0.038443
 0.047  -0.082764 0.000667 -0.082776 -0.000000 56.359539 0.000000 0.039446
 0.048  -0.082763 0.000695 -0.082776 -0.000000 57.802147 0.000000 0.040456
 0.049  -0.082763 0.000723 -0.082776 -0.000000 59.253803 0.000000 0.041472
 0.050  -0.082762 0.000752 -0.082776 -0.000000 60.714504 0.000000 0.042494
 0.051  -0.082761 0.000781 -0.082776 -0.000000 62.184235 0.000000 0.043523
 0.052  -0.082760 0.000811 -0.082776 -0.000000 63.662991 0.000000 0.044558
 0.053  -0.082759 0.000841 -0.082776 -0.000000 65.150757 0.000000 0.045599
 0.054  -0.082758 0.000872 -0.082776 -0.000000 66.647522 0.000000 0.046646
 0.055  -0.082758 0.000903 -0.082776 -0.000000 68.153282 0.000000 0.047700
 0.056  -0.082757 0.000935 -0.082776 -0.000000 69.668030 0.000000 0.048760
 0.057  -0.082756 0.000967 -0.082776 -0.000000 71.191742 0.000000 0.049827
 0.058  -0.082755 0.001000 -0.082776 -0.000000 72.724426 0.000000 0.050900
 0.059  -0.082753 0.001034 -0.082776 -0.000000 74.266052 0.000000 0.051979
 0.060  -0.082752 0.001068 -0.082776 -0.000000 75.816628 0.000000 0.053064
 0.061  -0.082751 0.001102 -0.082776 -0.000000 77.376137 0.000000 0.054155
 0.062  -0.082750 0.001137 -0.082776 -0.000000 78.944565 0.000000 0.055253
 0.063  -0.082749 0.001173 -0.082776 -0.000000 80.521904 0.000000 0.056357
 0.064  -0.082748 0.001209 -0.082776 -0.000000 82.108147 0.000000 0.057467
 0.065  -0.082746 0.001245 -0.082776 -0.000000 83.703278 0.000000 0.058584
 0.066  -0.082745 0.001282 -0.082776 -0.000000 85.307297 0.000000 0.059706
 0.067  -0.082744 0.001320 -0.082776 -0.000000 86.920181 0.000000 0.060835
 0.068  -0.082742 0.001358 -0.082776 -0.000000 88.541931 0.000000 0.061970
 0.069  -0.082741 0.001396 -0.082776 -0.000000 90.172523 0.000000 0.063111
 0.070  -0.082739 0.001435 -0.082776 -0.000000 91.811958 0.000000 0.064259
 0.071  -0.082738 0.001474 -0.082776 -0.000000 93.460228 0.000000 0.065413
 0.072  -0.082736 0.001514 -0.082776 -0.000000 95.117310 0.000000 0.066572
 0.073  -0.082735 0.001555 -0.082776 -0.000000 96.783203 0.000000 0.067738
 0.074  -0.082733 0.001596 -0.082776 -0.000000 98.457893 0.000000 0.068910
 0.075  -0.082731 0.001637 -0.082776 -0.000000 100.141373 0.000000 0.070089
 0.076  -0.082730 0.001679 -0.082776 -0.000000 101.833626 0.000000 0.071273
 0.077  -0.082728 0.001722 -0.082776 -0.000000 103.534645 0.000000 0.072464
 0.078  -0.082726 0.001764 -0.082776 -0.000000 105.244415 0.000000 0.073660
 0.079  -0.082724 0.001808 -0.082776 -0.000000 106.962929 0.000000 0.074863
 0.080  -0.082722 0.001852 -0.082776 -0.000000 108.690178 0.000000 0.076072
 0.081  -0.082720 0.001896 -0.082776 -0.000000 110.426155 0.000000 0.077287
 0.082  -0.082718 0.001941 -0.082776 -0.000000 112.170837 0.000000 0.078508
 0.083  -0.082716 0.001986 -0.082776 -0.000000 113.924225 0.000000 0.079735
 0.084  -0.082714 0.002032 -0.082776 -0.000000 115.686295 0.000000 0.080969
 0.085  -0.082712 0.002078 -0.082776 -0.000000 117.457047 0.000000 0.082208
 0.086  -0.082710 0.002125 -0.082776 -0.000000 119.236465 0.000000 0.083453
 0.087  -0.082708 0.002172 -0.082776 -0.000000 121.024544 0.000000 0.084705
 0.088  -0.082705 0.002219 -0.082776 -0.000000 122.821266 0.000000 0.085962
 0.089  -0.082703 0.002268 -0.082776 -0.000000 124.626617 0.000000 0.087226
 0.090  -0.082701 0.002316 -0.082776 -0.000000 126.440598 0.000000 0.088495
 0.091  -0.082698 0.002365 -0.082776 -0.000000 128.263184 0.000000 0.089771
