 0.000  -0.080000 -0.000000 -0.078642 -0.011938 -20.965715 0.000000 -0.678061
 0.001  -0.080000 -0.000000 -0.078623 0.003065 -20.965715 0.000000 -4.000000
 0.002  -0.080000 -0.000000 -0.078590 0.017570 -20.965715 0.000000 -4.000000
 0.003  -0.080000 -0.000000 -0.078569 0.019624 -20.965715 0.000000 -4.000000
 0.004  -0.080000 -0.000000 -0.078567 0.010761 -20.965715 0.000000 0.886707
 0.005  -0.080000 -0.000000 -0.078589 -0.005189 -20.965715 0.000000 4.000000
 0.006  -0.080000 -0.000000 -0.078622 -0.018652 -20.965715 0.000000 4.000000
 0.007  -0.080000 -0.000000 -0.078645 -0.020938 -20.965715 0.000000 4.000000
 0.008  -0.080000 -0.000000 -0.078646 -0.011431 -20.965715 0.000000 -1.311376
 0.009  -0.080000 -0.000000 -0.078626 0.004086 -20.965715 0.000000 -4.000000
 0.010  -0.080000 -0.000000 -0.078595 0.017327 -20.965715 0.000000 -4.000000
 0.011  -0.080000 -0.000000 -0.078575 0.018739 -20.965715 0.000000 -4.000000
 0.012  -0.080000 -0.000000 -0.078576 0.008785 -20.965715 0.000000 1.794014
 0.013  -0.080000 -0.000000 -0.078600 -0.006958 -20.965715 0.000000 4.000000
 0.014  -0.080000 -0.000000 -0.078632 -0.019553 -20.965715 0.000000 4.000000
 0.015  -0.080000 -0.000000 -0.078653 -0.019873 -20.965715 0.000000 4.000000
 0.016  -0.080000 -0.000000 -0.078653 -0.010126 -20.965715 0.000000 -2.091032
 0.017  -0.080000 -0.000000 -0.078629 0.006275 -20.965715 0.000000 -4.000000
 0.018  -0.080000 -0.000000 -0.078597 0.019205 -20.965715 0.000000 -4.000000
 0.019  -0.080000 -0.000000 -0.078578 0.018933 -20.965715 0.000000 -4.000000
 0.020  -0.080000 -0.000000 -0.078581 0.008122 -20.965715 0.000000 2.674484
 0.021  -0.080000 -0.000000 -0.078606 -0.008058 -20.965715 0.000000 4.000000
 0.022  -0.080000 -0.000000 -0.078637 -0.019352 -20.965715 0.000000 4.000000
 0.023  -0.080000 -0.000000 -0.078654 -0.018245 -20.965715 0.000000 4.000000
 0.024  -0.080000 -0.000000 -0.078651 -0.007772 -20.965715 0.000000 -3.017160
 0.025  -0.080000 -0.000000 -0.078625 0.008999 -20.965715 0.000000 -4.000000
 0.026  -0.080000 -0.000000 -0.078590 0.021356 -20.965715 0.000000 -4.000000
 0.027  -0.080000 -0.000000 -0.078576 0.017742 -20.965715 0.000000 -4.000000
 0.028  -0.080000 -0.000000 -0.078581 0.006753 -20.965715 0.000000 3.721263
 0.029  -0.080000 -0.000000 -0.078609 -0.010280 -20.965715 0.000000 4.000000
 0.030  -0.080000 -0.000000 -0.078640 -0.020484 -20.965715 0.000000 4.000000
 0.031  -0.080000 -0.000000 -0.078653 -0.016535 -20.965715 0.000000 3.816988
 0.032  -0.080000 -0.000000 -0.078645 -0.004614 -20.965715 0.000000 -4.000000
 0.033  -0.080000 -0.000000 -0.078615 0.012133 -20.965715 0.000000 -4.000000
 0.034  -0.080000 -0.000000 -0.078581 0.022952 -20.965715 0.000000 -4.000000
 0.035  -0.080000 -0.000000 -0.078566 0.019318 -20.965715 0.000000 -4.000000
 0.036  -0.080000 -0.000000 -0.078572 0.006794 -20.965715 0.000000 4.000000
 0.037  -0.080000 -0.000000 -0.078601 -0.011022 -20.965715 0.000000 4.000000
 0.038  -0.080000 -0.000000 -0.078636 -0.022386 -20.965715 0.000000 4.000000
 0.039  -0.080000 -0.000000 -0.078650 -0.018267 -20.965715 0.000000 4.000000
 0.040  -0.080000 -0.000000 -0.078643 -0.006258 -20.965715 0.000000 -4.000000
 0.041  -0.080000 -0.000000 -0.078614 0.011295 -20.965715 0.000000 -4.000000
 0.042  -0.080000 -0.000000 -0.078580 0.022525 -20.965715 0.000000 -4.000000
