 0.000  -0.080000 -0.000000 -0.082392 0.012953 -12.862272 0.000000 -4.000000
 0.001  -0.080000 -0.000000 -0.082359 0.022608 -12.862272 0.000000 -4.000000
 0.002  -0.080000 -0.000000 -0.082350 0.016093 -12.862272 0.000000 -2.342288
 0.003  -0.080000 -0.000000 -0.082359 0.003626 -12.862272 0.000000 4.000000
 0.004  -0.080000 -0.000000 -0.082387 -0.011874 -12.862272 0.000000 4.000000
 0.005  -0.080000 -0.000000 -0.082415 -0.019771 -12.862272 0.000000 4.000000
 0.006  -0.080000 -0.000000 -0.082425 -0.014648 -12.862272 0.000000 2.642614
 0.007  -0.080000 -0.000000 -0.082411 -0.000603 -12.862272 0.000000 -4.000000
 0.008  -0.080000 -0.000000 -0.082380 0.014939 -12.862272 0.000000 -4.000000
 0.009  -0.080000 -0.000000 -0.082349 0.022857 -12.862272 0.000000 -4.000000
 0.010  -0.080000 -0.000000 -0.082338 0.016982 -12.862272 0.000000 -2.233837
 0.011  -0.080000 -0.000000 -0.082347 0.004079 -12.862272 0.000000 4.000000
 0.012  -0.080000 -0.000000 -0.082375 -0.011643 -12.862272 0.000000 4.000000
 0.013  -0.080000 -0.000000 -0.082403 -0.019653 -12.862272 0.000000 4.000000
 0.014  -0.080000 -0.000000 -0.082411 -0.013825 -12.862272 0.000000 2.346937
 0.015  -0.080000 -0.000000 -0.082398 -0.000946 -12.862272 0.000000 -4.000000
 0.016  -0.080000 -0.000000 -0.082367 0.014764 -12.862272 0.000000 -4.000000
 0.017  -0.080000 -0.000000 -0.082336 0.022768 -12.862272 0.000000 -4.000000
 0.018  -0.080000 -0.000000 -0.082327 0.016175 -12.862272 0.000000 -1.810649
 0.019  -0.080000 -0.000000 -0.082338 0.002905 -12.862272 0.000000 4.000000
 0.020  -0.080000 -0.000000 -0.082366 -0.012241 -12.862272 0.000000 4.000000
 0.021  -0.080000 -0.000000 -0.082394 -0.019958 -12.862272 0.000000 4.000000
 0.022  -0.080000 -0.000000 -0.082400 -0.013218 -12.862272 0.000000 1.727519
 0.023  -0.080000 -0.000000 -0.082386 0.000126 -12.862272 0.000000 -4.000000
